cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,sched_latency_ns,sched_migration_cost_ns,sched_wakeup_granularity_ns,sched_min_granularity_ns,sched_child_runs_first,sched_autogroup_enabled,sched_rr_timeslice_ms,swappiness,dirty_ratio,dirty_background_ratio,dirty_expire_centisecs,dirty_writeback_centisecs,min_free_kbytes,overcommit_memory,overcommit_ratio,vfs_cache_pressure,somaxconn,tcp_fin_timeout,tcp_tw_reuse,tcp_syncookies,tcp_max_syn_backlog,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max,tcp_wmem_min,tcp_wmem_default,tcp_wmem_max,workload_type,exec_time,cpu_avg,perf_score
9.4,4.30078125,4.3076171875,3.6787109375,0.0,2.0,30.0,31.53,472735358976,447886778368,21656018944,5.3,0,0,0.0,64723124449280,215943401591296,127239793,114634274,cubic,2025-07-19 15:38:14,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.22,10.0,0.09
8.1,4.1162109375,4.26904296875,3.66943359375,0.0,2.0,30.0,31.38,472735358976,447841091584,21701484544,5.3,0,0,0.0,64723138555904,215943402725888,127261542,114652689,cubic,2025-07-19 15:38:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.2,8.23,0.08
8.4,3.9462890625,4.23095703125,3.66015625,0.0,2.0,30.0,31.35,472735358976,447887433728,21655351296,5.3,0,0,0.0,64723157979136,215943403123200,127271022,114661271,cubic,2025-07-19 15:38:24,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.2,8.23,0.08
8.2,7.39404296875,4.94140625,3.89306640625,0.0,2.0,30.0,31.39,472735358976,447887511552,21655293952,5.3,0,0,0.0,64723173867520,215943403516416,127283411,114672848,cubic,2025-07-19 15:38:29,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.2,8.23,0.08
10.0,6.9619140625,4.89208984375,3.8828125,0.0,2.0,30.0,31.4,472735358976,447882502144,21660332032,5.3,0,0,0.0,64723186057216,215943403889152,127303798,114691781,cubic,2025-07-19 15:38:34,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,9.33,0.08
9.9,6.564453125,4.84375,3.87255859375,0.0,2.0,30.0,31.38,472735358976,447893417984,21649444864,5.3,0,0,0.0,64723191562240,215943404450304,127314212,114702147,cubic,2025-07-19 15:38:39,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,9.33,0.08
8.1,6.564453125,4.84375,3.87255859375,0.0,2.0,30.0,31.41,472735358976,447886372864,21656416256,5.3,0,0,0.0,64723197722624,215943405015552,127323689,114711518,cubic,2025-07-19 15:38:43,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,9.33,0.08
2.8,5.70849609375,4.716796875,3.84130859375,0.0,2.0,30.0,31.39,472735358976,447894499328,21648302080,5.3,0,0,0.0,64723206512640,215943405548032,127346019,114732382,cubic,2025-07-19 15:38:49,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.61,4.8,0.06
3.0,5.70849609375,4.716796875,3.84130859375,0.0,2.0,30.0,31.41,472735358976,447902597120,21640175616,5.3,0,0,0.0,64723214688256,215943406699008,127356084,114742237,cubic,2025-07-19 15:38:53,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.61,4.8,0.06
8.6,5.3310546875,4.65478515625,3.82568359375,0.0,2.0,30.0,31.5,472735358976,447899623424,21643149312,5.3,0,0,0.0,64723222945792,215943407227392,127366997,114752442,cubic,2025-07-19 15:38:58,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.61,4.8,0.06
9.6,5.14404296875,4.626953125,3.82080078125,0.0,2.0,30.0,31.49,472735358976,447893905408,21648969728,5.3,0,0,0.0,64723236315136,215943407632896,127387777,114769896,cubic,2025-07-19 15:39:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.82,8.23,0.08
7.7,4.89208984375,4.5830078125,3.810546875,0.0,2.0,30.0,31.36,472735358976,447896231936,21646569472,5.3,0,0,0.0,64723245490176,215943408226816,127396664,114778055,cubic,2025-07-19 15:39:07,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.82,8.23,0.08
7.4,4.66015625,4.5400390625,3.80078125,0.0,2.0,30.0,31.4,472735358976,447897186304,21645619200,5.3,0,0,0.0,64723258859520,215943408636416,127407702,114788017,cubic,2025-07-19 15:39:12,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.82,8.23,0.08
8.9,4.44677734375,4.49755859375,3.791015625,0.0,2.0,30.0,31.39,472735358976,447881437184,21661356032,5.3,0,0,0.0,64723279962112,215943409070592,127430456,114807341,cubic,2025-07-19 15:39:18,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.4,9.53,0.08
9.4,4.25048828125,4.4560546875,3.78125,0.0,2.0,30.0,31.37,472735358976,447878017024,21664624640,5.3,0,0,0.0,64723295137792,215943410090496,127439344,114815501,cubic,2025-07-19 15:39:22,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.4,9.53,0.08
10.3,4.06982421875,4.4150390625,3.771484375,0.0,2.0,30.0,31.49,472735358976,447879524352,21663125504,5.3,0,0,0.0,64723308666880,215943410450944,127450623,114825712,cubic,2025-07-19 15:39:27,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.4,9.53,0.08
7.1,3.90380859375,4.37451171875,3.76171875,0.0,2.0,30.0,31.41,472735358976,447879368704,21663440896,5.3,0,0,0.0,64723317714944,215943411036672,127470549,114843980,cubic,2025-07-19 15:39:32,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.47,5.87,0.07
4.2,3.7509765625,4.3349609375,3.751953125,0.0,2.0,30.0,31.37,472735358976,447880073216,21662490624,5.3,0,0,0.0,64723323092992,215943411597824,127481587,114854866,cubic,2025-07-19 15:39:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.47,5.87,0.07
6.3,3.6103515625,4.2958984375,3.7421875,0.0,2.0,30.0,31.38,472735358976,448499318784,21113532416,5.1,0,0,0.0,64723332448256,215943454716416,127489785,114862730,cubic,2025-07-19 15:39:41,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.47,5.87,0.07
6.3,3.6416015625,4.29052734375,3.74365234375,0.0,2.0,30.0,31.51,472735358976,448505057280,21109194752,5.1,0,0,0.0,64723340623872,215945414562304,127511777,114883556,cubic,2025-07-19 15:39:46,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.25,8.67,0.08
10.7,3.75048828125,4.302734375,3.75048828125,0.0,2.0,30.0,31.51,472735358976,448501657600,21111697408,5.1,0,0,0.0,64723348103168,215947015619072,127521497,114892896,cubic,2025-07-19 15:39:51,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.25,8.67,0.08
9.0,4.1708984375,4.380859375,3.77880859375,0.0,2.0,30.0,31.53,472735358976,448506564608,21107388416,5.1,0,0,0.0,64723355762688,215948737659392,127529997,114901336,cubic,2025-07-19 15:39:55,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.25,8.67,0.08
8.8,4.3173828125,4.408203125,3.791015625,0.0,2.0,30.0,31.43,472735358976,448464527360,21149360128,5.1,0,0,0.0,64723365605376,215951299273216,127559524,114929329,cubic,2025-07-19 15:40:02,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.34,7.1,0.07
9.2,4.3720703125,4.41845703125,3.7978515625,0.0,2.0,30.0,31.44,472735358976,448511979520,21102080000,5.1,0,0,0.0,64723379560448,215952996930048,127567929,114937400,cubic,2025-07-19 15:40:06,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.34,7.1,0.07
3.3,4.341796875,4.4111328125,3.79931640625,0.0,2.0,30.0,31.42,472735358976,448507265024,21106774016,5.1,0,0,0.0,64723393957888,215954773266944,127577400,114946765,cubic,2025-07-19 15:40:11,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.34,7.1,0.07
11.6,4.39453125,4.42138671875,3.80615234375,0.0,2.0,30.0,31.45,472735358976,448517791744,21095976960,5.1,0,0,0.0,64723403624448,215956124680704,127596876,114964563,cubic,2025-07-19 15:40:16,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.93,11.67,0.09
11.8,4.443359375,4.43115234375,3.81298828125,0.0,2.0,30.0,31.47,472735358976,448515612672,21098029056,5.1,0,0,0.0,64723408117760,215956124729856,127605766,114973451,cubic,2025-07-19 15:40:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.93,11.67,0.09
11.6,4.32763671875,4.4072265625,3.80859375,0.0,2.0,30.0,31.45,472735358976,448519622656,21094207488,5.1,0,0,0.0,64723413032960,215956159255040,127616763,114984296,cubic,2025-07-19 15:40:25,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.93,11.67,0.09
9.0,5.1826171875,4.58349609375,3.869140625,0.0,2.0,30.0,31.43,472735358976,448198303744,21416435712,5.2,0,0,0.0,64723472244736,215956264088064,127642035,115005742,cubic,2025-07-19 15:40:31,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.13,6.13,0.07
2.9,4.84765625,4.52392578125,3.853515625,0.0,2.0,30.0,31.44,472735358976,448199733248,21414924288,5.2,0,0,0.0,64723474710528,215956264485376,127651512,115014321,cubic,2025-07-19 15:40:35,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.13,6.13,0.07
6.5,4.619140625,4.48193359375,3.84326171875,0.0,2.0,30.0,31.33,472735358976,448177823744,21436899328,5.2,0,0,0.0,64723486785536,215956264927744,127661134,115023045,cubic,2025-07-19 15:40:39,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.13,6.13,0.07
4.7,4.3291015625,4.423828125,3.82763671875,0.0,2.0,30.0,31.39,472735358976,448180174848,21434626048,5.2,0,0,0.0,64723490762752,215956278149632,127685993,115044302,cubic,2025-07-19 15:40:45,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.22,10.53,0.09
14.0,4.38330078125,4.43359375,3.833984375,0.0,2.0,30.0,31.35,472735358976,448047837184,21566910464,5.2,0,0,0.0,64723492720640,215958056157696,127695714,115053223,cubic,2025-07-19 15:40:49,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.22,10.53,0.09
12.9,4.38330078125,4.43359375,3.833984375,0.0,2.0,30.0,31.47,472735358976,447655763968,21959016448,5.3,0,0,0.0,64723496210432,215959797178880,127706966,115063313,cubic,2025-07-19 15:40:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.22,10.53,0.09
11.6,4.54541015625,4.46826171875,3.85205078125,0.0,2.0,30.0,31.36,472735358976,444963074048,24637288448,5.9,0,0,0.0,64723498020864,215962047713792,127728597,115081440,cubic,2025-07-19 15:40:59,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.48,9.93,0.09
8.8,4.54541015625,4.46826171875,3.85205078125,0.0,2.0,30.0,31.39,472735358976,444973490176,24626872320,5.9,0,0,0.0,64723499634688,215963739116032,127740281,115091870,cubic,2025-07-19 15:41:04,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.48,9.93,0.09
9.4,4.58203125,4.4775390625,3.8583984375,0.0,2.0,30.0,31.38,472735358976,444971065344,24629301248,5.9,0,0,0.0,64723500949504,215965178446336,127749764,115100437,cubic,2025-07-19 15:41:07,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.48,9.93,0.09
9.0,5.37646484375,4.65771484375,3.92431640625,0.0,2.0,30.0,31.42,472735358976,444980453376,24619925504,5.9,0,0,0.0,64723502522368,215967416345088,127775379,115122112,cubic,2025-07-19 15:41:14,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.61,8.63,0.08
8.6,5.37646484375,4.65771484375,3.92431640625,0.0,2.0,30.0,31.41,472735358976,444965580800,24634757120,5.9,0,0,0.0,64723503460352,215969043837440,127786407,115132072,cubic,2025-07-19 15:41:18,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.61,8.63,0.08
8.3,5.10595703125,4.61328125,3.91357421875,0.0,2.0,30.0,31.38,472735358976,444972666880,24627654656,5.9,0,0,0.0,64723506679808,215969044509184,127797410,115141999,cubic,2025-07-19 15:41:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.61,8.63,0.08
3.8,4.85693359375,4.56982421875,3.90283203125,0.0,2.0,30.0,31.42,472735358976,444980523008,24619806720,5.9,0,0,0.0,64723510272000,215969117610496,127819821,115162102,cubic,2025-07-19 15:41:28,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,5.8,0.07
4.2,4.5478515625,4.51025390625,3.88720703125,0.0,2.0,30.0,31.39,472735358976,444982648832,24617672704,5.9,0,0,0.0,64723511095296,215969117999616,127830822,115172951,cubic,2025-07-19 15:41:33,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,5.8,0.07
9.4,4.263671875,4.45166015625,3.87158203125,0.0,2.0,30.0,31.57,472735358976,444983582720,24616787968,5.9,0,0,0.0,64723512639488,215969118360064,127840341,115182364,cubic,2025-07-19 15:41:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,5.8,0.07
9.1,4.08203125,4.41064453125,3.861328125,0.0,2.0,30.0,31.57,472735358976,444974714880,24625664000,5.9,0,0,0.0,64723516923904,215969118728704,127860467,115200728,cubic,2025-07-19 15:41:42,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.13,9.03,0.08
8.7,4.0751953125,4.40380859375,3.8623046875,0.0,2.0,30.0,31.61,472735358976,444975280128,24624893952,5.9,0,0,0.0,64723522449408,215969119334912,127871467,115210652,cubic,2025-07-19 15:41:47,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.13,9.03,0.08
9.3,3.98876953125,4.38037109375,3.857421875,0.0,2.0,30.0,31.48,472735358976,444961931264,24638427136,5.9,0,0,0.0,64723531677696,215969119810048,127879671,115217796,cubic,2025-07-19 15:41:51,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.13,9.03,0.08
9.1,3.8291015625,4.3408203125,3.84716796875,0.0,2.0,30.0,31.4,472735358976,444964487168,24635809792,5.9,0,0,0.0,64723544985600,215969120977408,127904258,115238977,cubic,2025-07-19 15:41:57,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.23,8.6,0.08
8.5,3.7626953125,4.318359375,3.84228515625,0.0,2.0,30.0,31.34,472735358976,444971929600,24628404224,5.9,0,0,0.0,64723552649216,215969121399296,127912457,115246116,cubic,2025-07-19 15:42:01,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.23,8.6,0.08
8.2,3.62109375,4.27978515625,3.83203125,0.0,2.0,30.0,31.36,472735358976,444969340928,24630890496,5.9,0,0,0.0,64723557351424,215969121399296,127920406,115253345,cubic,2025-07-19 15:42:05,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.23,8.6,0.08
9.2,3.4912109375,4.24169921875,3.82177734375,0.0,2.0,30.0,31.37,472735358976,444966989824,24633372672,5.9,0,0,0.0,64723562463232,215969122103808,127943559,115273002,cubic,2025-07-19 15:42:11,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.11,8.23,0.08
10.6,3.37158203125,4.2041015625,3.8115234375,0.0,2.0,30.0,31.36,472735358976,444965945344,24634396672,5.9,0,0,0.0,64723566133248,215969122206208,127951553,115280276,cubic,2025-07-19 15:42:15,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.11,8.23,0.08
4.9,3.181640625,4.15087890625,3.79638671875,0.0,2.0,30.0,31.35,472735358976,444983554048,24616046592,5.9,0,0,0.0,64723572424704,215969122578944,127962547,115290194,cubic,2025-07-19 15:42:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.11,8.23,0.08
3.1,3.0068359375,4.09814453125,3.78125,0.0,2.0,30.0,31.44,472735358976,444985565184,24614768640,5.9,0,0,0.0,64723576762368,215969123811840,127983859,115308154,cubic,2025-07-19 15:42:25,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.89,6.93,0.07
8.9,2.92578125,4.06298828125,3.771484375,0.0,2.0,30.0,31.45,472735358976,444982448128,24618717184,5.9,0,0,0.0,64723581591552,215969124196864,127995697,115319444,cubic,2025-07-19 15:42:30,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.89,6.93,0.07
8.8,5.49462890625,4.57666015625,3.939453125,0.0,2.0,30.0,31.36,472735358976,444981374976,24619892736,5.9,0,0,0.0,64723586711552,215969124594176,128005168,115328809,cubic,2025-07-19 15:42:34,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,12.89,6.93,0.07
9.8,5.29443359375,4.55029296875,3.93408203125,0.0,2.0,30.0,31.38,472735358976,444974333952,24626970624,5.9,0,0,0.0,64723594907648,215969124979200,128026997,115349046,cubic,2025-07-19 15:42:40,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,9.77,0.08
9.6,5.1103515625,4.5244140625,3.9287109375,0.0,2.0,30.0,31.49,472735358976,444947857408,24653410304,5.9,0,0,0.0,64723604955136,215969125388800,128036735,115358096,cubic,2025-07-19 15:42:44,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,9.77,0.08
9.9,5.1103515625,4.5244140625,3.9287109375,0.0,2.0,30.0,31.49,472735358976,444993114112,24608063488,5.9,0,0,0.0,64723618045952,215969125794304,128046207,115366670,cubic,2025-07-19 15:42:49,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.41,9.77,0.08
9.6,4.71142578125,4.45751953125,3.91259765625,0.0,2.0,30.0,31.47,472735358976,444989734912,24611586048,5.9,0,0,0.0,64723626438656,215969126212096,128067991,115385096,cubic,2025-07-19 15:42:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.12,9.1,0.08
8.4,4.71142578125,4.45751953125,3.91259765625,0.0,2.0,30.0,31.44,472735358976,444974026752,24627253248,5.9,0,0,0.0,64723633332224,215969128735232,128078734,115394649,cubic,2025-07-19 15:42:58,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.12,9.1,0.08
9.3,4.494140625,4.41650390625,3.90185546875,0.0,2.0,30.0,31.51,472735358976,444993503232,24605671424,5.9,0,0,0.0,64723639681024,215969129148928,128089729,115404568,cubic,2025-07-19 15:43:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.12,9.1,0.08
7.2,4.3740234375,4.392578125,3.89697265625,0.0,2.0,30.0,31.41,472735358976,444234838016,25364307968,6.0,0,0,0.0,64723644932096,215969129566720,128110725,115422150,cubic,2025-07-19 15:43:08,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.11,4.6,0.06
3.1,4.18359375,4.3525390625,3.88671875,0.0,2.0,30.0,31.48,472735358976,444283125760,25316024320,6.0,0,0,0.0,64723649036288,215969130267136,128122357,115432520,cubic,2025-07-19 15:43:13,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.11,4.6,0.06
3.5,4.00830078125,4.3134765625,3.87646484375,0.0,2.0,30.0,31.47,472735358976,444283912192,25315168256,6.0,0,0,0.0,64723653652480,215969130664448,128131833,115441098,cubic,2025-07-19 15:43:17,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.11,4.6,0.06
9.3,3.76708984375,4.25830078125,3.86083984375,0.0,2.0,30.0,31.36,472735358976,444284710912,25314775040,6.0,0,0,0.0,64723659485184,215969131094528,128153431,115459396,cubic,2025-07-19 15:43:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.09,9.8,0.09
9.9,3.62548828125,4.220703125,3.8505859375,0.0,2.0,30.0,31.33,472735358976,444286664704,25312362496,6.0,0,0,0.0,64723667177472,215969132286464,128163647,115469016,cubic,2025-07-19 15:43:27,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.09,9.8,0.09
10.2,3.4951171875,4.18359375,3.84033203125,0.0,2.0,30.0,31.43,472735358976,444283015168,25316130816,6.0,0,0,0.0,64723673673728,215969132667392,128173340,115478411,cubic,2025-07-19 15:43:31,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.09,9.8,0.09
7.9,3.455078125,4.16357421875,3.83544921875,0.0,2.0,30.0,31.43,472735358976,444288643072,25310494720,6.0,0,0,0.0,64723679182848,215969133052416,128195325,115498636,cubic,2025-07-19 15:43:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,cpu_bound,13.1,8.4,0.08
